Customer_ID,Uplift_Score,Expected_Incremental_Profit,Send_Email_Uplift
TCB6138283,0.3351221715976316,3521.4660591715788,True
TCB9017025,0.06421271986410901,270.55263836930806,True
TCB3208535,0.16990747631734077,1538.8897158080892,True
TCB5319080,0.009529031445796957,-385.65162265043654,False
TCB6495615,0.001477668389149106,-482.2679793302107,False
TCB7581774,0.00035268050445551183,-495.76783394653387,False
TCB7963014,0.0012409554774720664,-485.1085342703352,False
TCB4956755,0.0007975799552606825,-490.4290405368718,False
TCB8798799,0.004626604631875117,-444.4807444174986,False
TCB1758517,0.28026655791650085,2863.19869499801,True
TCB9445024,0.001789158696947773,-478.5300956366267,False
TCB6088664,0.001332469919023776,-484.0103609717147,False
TCB5666423,0.005474740342804909,-434.30311588634106,False
TCB5420652,0.049447516784951476,93.37020141941775,True
TCB4527412,0.03419030015798974,-89.71639810412313,False
TCB9831680,0.05202645500209246,124.31746002510954,True
TCB3231713,0.7180917769173296,8117.101323007955,True
TCB2453457,0.0010343689886190327,-487.5875721365716,False
TCB8348716,0.00033204907657292547,-496.0154110811249,False
TCB4021731,0.0006424044639445595,-492.2911464326653,False
TCB4236053,0.00011427667445944825,-498.62867990648664,False
TCB9385474,0.0007879542225019876,-490.5445493299761,False
TCB1509814,0.0004111324760051124,-495.06641028793865,False
TCB5525874,0.010242435963586366,-377.0907684369636,False
TCB3230259,0.003030825373237576,-463.6300955211491,False
TCB7541198,0.0006644240680052081,-492.0269111839375,False
TCB6162378,0.00486754214410043,-441.58949427079483,False
TCB4631720,0.28269546063884987,2892.3455276661984,True
TCB6646565,0.00032535467658662703,-496.09574388096047,False
TCB8566756,0.0002111741974337149,-497.4659096307954,False
TCB9633909,0.022708641779152248,-227.496298650173,False
TCB3221012,0.0004826313601265854,-494.208423678481,False
TCB4388012,0.0003321864555737695,-496.01376253311474,False
TCB4797349,0.0036659789385814737,-456.0082527370223,False
TCB8909117,0.018455573014020014,-278.53312383175984,False
TCB7684247,0.0006571369086264417,-492.1143570964827,False
TCB1247415,0.4013202627164649,4315.843152597579,True
TCB4820941,0.00023383509180433776,-497.19397889834795,False
TCB4095409,0.0030498432272131177,-463.4018812734426,False
TCB7364614,0.0007159881429995999,-491.4081422840048,False
TCB4162813,0.05765107081183743,191.81284974204914,True
TCB7530571,0.08290766865823143,494.8920238987772,True
TCB3604402,0.0007049813297314957,-491.54022404322205,False
TCB1434739,0.08321412391416727,498.56948697000723,True
TCB1647364,0.0001482936898435297,-498.2204757218776,False
TCB3856453,0.15852749030379754,1402.3298836455704,True
TCB6735917,0.00035424663974580246,-495.7490403230504,False
TCB2633667,0.0002624614451520746,-496.8504626581751,False
TCB5268522,0.0003873849197612171,-495.3513809628654,False
TCB4699457,0.07222393497147563,366.6872196577075,True
TCB6667991,0.3445541759456479,3634.6501113477752,True
TCB9438463,0.0029841741742774076,-464.1899099086711,False
TCB1103030,0.0026209788595073897,-468.54825368591133,False
TCB8559303,0.0004514117434870096,-494.5830590781559,False
TCB3215709,0.059402752285231286,212.83302742277544,True
TCB7931301,0.005011415426268303,-439.86301488478034,False
TCB7148886,0.15469255188767336,1356.3106226520804,True
TCB6169579,0.16123748295521817,1434.849795462618,True
TCB9824874,0.11281941167606904,853.8329401128285,True
TCB5932352,0.15894171450916725,1407.300574110007,True
TCB6482821,0.011518935310663269,-361.7727762720408,False
TCB8739373,0.00038593382870835056,-495.3687940554998,False
TCB7704234,0.001532041694191126,-481.6154996697065,False
TCB2447571,0.00014094786874134068,-498.3086255751039,False
TCB2770701,0.10700442788110634,784.0531345732761,True
TCB1886308,0.0006464096226186538,-492.24308452857616,False
TCB6509910,0.0012080652854844142,-485.50321657418704,False
TCB3743048,0.0009961782724083516,-488.04586073109976,False
TCB6669495,0.00022026326048935562,-497.3568408741277,False
TCB8515164,0.001967522588113677,-476.3897289426359,False
TCB1855033,0.00015450047318068904,-498.1459943218317,False
TCB9870992,0.0006521524343265836,-492.17417078808097,False
TCB4797319,0.0010531251701473069,-487.3624979582323,False
TCB9293239,0.01790448155161176,-285.14622138065886,False
TCB3873913,0.015636897743448053,-312.3572270786234,False
TCB9106515,0.15983674936095948,1418.0409923315137,True
TCB9456759,0.07471548244806496,396.58578937677953,True
TCB1072608,0.00295741989890713,-464.51096121311446,False
TCB7610463,0.09148699327817604,597.8439193381125,True
TCB8810200,0.00043451067507166045,-494.7858718991401,False
TCB7327408,0.0012076817464762339,-485.5078190422852,False
TCB1687787,0.003161905087252944,-462.0571389529647,False
TCB8886898,0.0009661612516695679,-488.4060649799652,False
TCB3696117,0.00140235360790928,-483.1717567050886,False
TCB9688665,0.00010378002646737216,-498.75463968239154,False
TCB5493674,0.003964133366974577,-452.43039959630505,False
TCB7527519,0.2124650326569334,2049.5803918832007,True
TCB6403769,0.000713368420496314,-491.43957895404424,False
TCB7625148,0.5536406937811047,6143.688325373257,True
TCB4124734,0.00019142419349093637,-497.70290967810877,False
TCB9719139,0.04898213589190265,87.78563070283178,True
TCB7631342,0.29015599429647765,2981.871931557732,True
TCB6944622,0.006284161178951899,-424.5900658525772,False
TCB5375263,0.08623329967053563,534.7995960464275,True
TCB1732601,0.0003064967652737282,-496.32203881671524,False
TCB4633576,0.12569753263044156,1008.3703915652986,True
TCB4590483,0.086851369225272,542.216430703264,True
TCB1312285,0.00032540774044876984,-496.09510711461473,False
TCB3171489,0.01329965408287417,-340.40415100550996,False
TCB4641588,0.003234663747943276,-461.18403502468067,False
TCB2483013,0.7596728057787787,8616.073669345345,True
TCB1056038,0.00036751557936540597,-495.5898130476151,False
TCB8976210,0.17006061238355885,1540.7273486027061,True
TCB4463261,0.005314246715821398,-436.22903941014323,False
TCB9955568,0.0007298319806630161,-491.2420162320438,False
TCB1315098,0.0009817505198443256,-488.2189937618681,False
TCB8832007,4.820269661143963e-05,-499.4215676406627,False
TCB8428463,0.2875147260140731,2950.1767121688767,True
TCB7692300,0.07388206744677205,386.58480936126455,True
TCB6124444,0.0008850768666414215,-489.37907760030294,False
TCB7190690,0.26009143761958864,2621.0972514350638,True
TCB9228920,0.019916481267934136,-261.00222478479037,False
TCB5616903,0.002325980047342407,-472.0882394318911,False
TCB6031643,0.0008698779757364994,-489.561464291162,False
TCB8874463,0.02283657367316081,-225.9611159220703,False
TCB5791758,0.04879801104714886,85.57613256578634,True
TCB5887055,0.27781601481591656,2833.7921777909987,True
TCB1230657,0.00029458621195890616,-496.46496545649313,False
TCB9820079,0.0438616599723077,26.339919667692357,True
TCB6975928,0.09223682897654017,606.8419477184821,True
TCB1877253,0.10806835857618312,796.8203029141973,True
TCB4310400,0.5535081257093502,6142.097508512202,True
TCB4565663,0.0002952478301365634,-496.4570260383612,False
TCB7869089,0.070837501914387,350.0500229726439,True
TCB8776397,0.18228290464433786,1687.394855732054,True
TCB2315342,0.003380734419442758,-459.4311869666869,False
TCB6357802,0.3350812772648843,3520.9753271786117,True
TCB5270408,0.00010304105709754734,-498.76350731482944,False
TCB3727351,0.06646402608710679,297.56831304528146,True
TCB5751832,0.00011215059542092501,-498.6541928549489,False
TCB3820624,0.5717082540253895,6360.499048304674,True
TCB3361286,0.2875334529362186,2950.4014352346235,True
TCB1164187,0.008535569277911359,-397.5731686650637,False
TCB3374319,0.0014715310297575659,-482.3416276429092,False
TCB4697130,0.00262012626488965,-468.5584848213242,False
TCB6737832,7.993848484598712e-05,-499.04073818184816,False
TCB1025726,0.09776696025029043,673.2035230034851,True
TCB9007240,0.003649454466700243,-456.2065463995971,False
TCB7106185,0.00011890958511434623,-498.57308497862783,False
TCB9742896,0.6024579161949406,6729.494994339288,True
TCB4842917,0.0008738600023069421,-489.5136799723167,False
TCB1108653,0.003900057975069193,-453.1993042991697,False
TCB4768251,0.4869068157970461,5342.881789564553,True
TCB6168725,0.1311089642168059,1073.3075706016707,True
TCB9800803,0.006716268476295691,-419.4047782844517,False
TCB1006812,0.009690094177333117,-383.7188698720026,False
TCB2084764,0.0007276950930743102,-491.26765888310825,False
TCB6136165,0.0023478851394121408,-471.8253783270543,False
TCB4111432,0.021423568638694757,-242.91717633566293,False
TCB5254230,0.16431514314675147,1471.7817177610177,True
TCB2485077,0.019419173745062437,-266.96991505925075,False
TCB1053460,0.14628805774003428,1255.4566928804113,True
TCB7708377,0.0006360629076848195,-492.36724510778214,False
TCB5943672,0.07810268726771981,437.23224721263773,True
TCB5089961,0.16216372708578505,1445.9647250294206,True
TCB9443219,0.00028603544555282117,-496.56757465336614,False
TCB9718294,0.0005098106081831926,-493.8822727018017,False
TCB8782577,0.0021609611816123466,-474.06846582065185,False
TCB6892878,0.00013952839690299342,-498.3256592371641,False
TCB6115309,0.0007502708111966999,-490.9967502656396,False
TCB9434315,0.000524909630660674,-493.7010844320719,False
TCB2738411,0.13234283870318925,1088.114064438271,True
TCB6134446,0.0005776388558413699,-493.06833372990354,False
TCB9632066,0.09888353461173935,686.6024153408721,True
TCB1503146,0.05318330689926703,138.1996827912044,True
TCB9659637,0.008834251796859717,-393.9889784376834,False
TCB1526564,0.2219038513126635,2162.846215751962,True
TCB1649970,0.00012057396338010444,-498.55311243943873,False
TCB5429084,0.3555031013838425,3766.0372166061097,True
TCB2112912,0.005083335042533499,-438.999979489598,False
TCB9471111,0.07721469874046595,426.57638488559144,True
TCB6455421,0.02089670311987036,-249.2395625615557,False
TCB7998592,0.004431109369956203,-446.82668756052556,False
TCB6414827,0.0785386797309943,442.4641567719317,True
TCB7962048,0.002784986613591185,-466.58016063690576,False
TCB4497336,0.022617624747617745,-228.58850302858707,False
TCB6335925,0.00030315664024768837,-496.36212031702775,False
TCB6888772,0.00038732045650570875,-495.3521545219315,False
TCB9345740,0.30237076787124684,3128.449214454962,True
TCB3411237,0.0013800211789070877,-483.43974585311497,False
TCB6503608,0.12304678147767739,976.5613777321287,True
TCB7983188,0.0009487192098090593,-488.61536948229127,False
TCB9778474,0.005025113068642285,-439.6986431762926,False
TCB2576321,0.00032643180096251546,-496.0828183884498,False
TCB3854325,0.15312360821636864,1337.4832985964238,True
TCB3492808,0.000545320478802909,-493.4561542543651,False
TCB2425985,0.004382889051759201,-447.40533137888957,False
TCB6054797,0.2753828725931878,2804.5944711182533,True
TCB9566702,0.02212422442225621,-234.50930693292548,False
TCB9908128,0.0492059854135105,90.471824962126,True
TCB2362199,0.0008412777415884097,-489.9046671009391,False
TCB7948849,0.0011710318497254967,-485.94761780329407,False
TCB7675208,0.00026445729391377245,-496.8265124730347,False
TCB5003257,0.07909758039326147,449.1709647191376,True
TCB6089701,0.626959990718093,7023.5198886171165,True
TCB9658707,0.4182910658033701,4519.4927896404415,True
TCB5907266,0.0005706747686598536,-493.1519027760818,False
TCB8450024,0.17393421628671857,1587.210595440623,True
TCB3949289,0.03334066879162981,-99.91197450044234,False
TCB2398728,0.08219261547840058,486.31138574080694,True
TCB4185544,0.0008018003795047153,-490.3783954459434,False
TCB6149728,0.0008093562351244691,-490.2877251785064,False
TCB2349952,0.056510630084640585,178.12756101568698,True
TCB9364870,0.0005980369854236443,-492.8235561749163,False
TCB9750939,0.0008200838407979913,-490.1589939104241,False
TCB9191360,0.0010952494583318262,-486.8570065000181,False
TCB2942540,0.057230750414053316,186.76900496863982,True
TCB5501546,0.09840621117478203,680.8745340973844,True
TCB9477024,0.003918953385216002,-452.972559377408,False
TCB1994230,0.19750040593929288,1870.0048712715147,True
TCB7083334,0.0034635951740812137,-458.4368579110254,False
TCB3314847,0.0014702917347949175,-482.356499182461,False
TCB1100235,0.3724991823572892,3969.99018828747,True
TCB3076273,0.00015583294036334775,-498.1300047156398,False
TCB4352675,0.0002411815190120595,-497.1058217718553,False
TCB1498081,0.002661649593910044,-468.0602048730795,False
TCB4330037,0.0007853753934616183,-490.5754952784606,False
TCB4067586,0.001394346775087006,-483.2678386989559,False
TCB8318781,0.00022534679275670305,-497.29583848691954,False
TCB1584774,0.007917634411806766,-404.98838705831884,False
TCB3494378,0.5233696891619868,5780.436269943842,True
TCB5363209,0.0033539580128398275,-459.7525038459221,False
TCB9420572,0.050513184910508664,106.15821892610393,True
TCB9474695,0.0009679717748868157,-488.3843387013582,False
TCB7057653,0.0003048203720661142,-496.34215553520664,False
TCB9898722,0.1466138512233088,1259.3662146797058,True
TCB9237023,0.14271230435126125,1212.547652215135,True
TCB5286899,0.000722155250797616,-491.3341369904286,False
TCB9828733,0.001490571476610837,-482.11314228066993,False
TCB3357625,0.00759198215467319,-408.8962141439217,False
TCB9103065,0.033348133879383526,-99.8223934473977,False
TCB8416148,0.007122673621518498,-414.52791654177804,False
TCB6519910,0.0001776753546187352,-497.86789574457515,False
TCB6015560,0.00131946755077207,-484.16638939073516,False
TCB8260574,0.001027226912070321,-487.6732770551562,False
TCB7108256,0.2931212382823786,3017.4548593885434,True
TCB2781977,0.10150199289890903,718.0239147869083,True
TCB3492192,0.0003211381606928321,-496.14634207168604,False
TCB2976785,0.00031892795595973796,-496.17286452848316,False
TCB3757566,0.0002061029482746843,-497.5267646207038,False
TCB8411419,0.00040195829201126673,-495.1765004958648,False
TCB8209357,0.00016355307357199684,-498.037363117136,False
TCB6985502,0.00014781412446320143,-498.2262305064416,False
TCB4575564,0.00011341150461213627,-498.6390619446544,False
TCB3345205,0.008082283239424677,-403.01260112690386,False
TCB1998682,0.00024326575763073023,-497.08081090843126,False
TCB7349684,0.00014936162620795656,-498.2076604855045,False
TCB7907295,0.0956656278891576,647.9875346698911,True
TCB3297605,0.0005619900104725886,-493.25611987432893,False
TCB8388872,0.4668309285279925,5101.97114233591,True
TCB4446834,0.0006201783337407352,-492.5578599951112,False
TCB9058362,0.011126761128594566,-366.4788664568652,False
TCB2653122,0.00046335456480568944,-494.43974522233174,False
TCB5841031,0.0018416233758343373,-477.90051948998797,False
TCB3835613,0.0010733494132824165,-487.119807040611,False
TCB3471843,0.00041349147259789684,-495.03810232882523,False
TCB9561938,0.001238543077152701,-485.13748307416756,False
TCB8207503,0.17997534736367057,1659.7041683640468,True
TCB3006058,7.500887649074108e-05,-499.0998934821111,False
TCB6364753,0.09939746083366155,692.7695300039386,True
TCB1636302,0.0008789918496360471,-489.45209780436744,False
TCB8705728,0.00042998035012880046,-494.8402357984544,False
TCB8012065,0.04625201990976604,55.02423891719252,True
TCB7991325,0.08640177150265281,536.8212580318336,True
TCB5450344,0.00010745805469590664,-498.7105033436491,False
TCB1466834,0.0008609594956200668,-489.6684860525592,False
TCB4005959,0.012341957294226621,-351.89651246928054,False
TCB2609027,0.00041855711361938697,-494.97731463656737,False
TCB5425728,0.1803495739628338,1664.1948875540056,True
TCB9944818,0.34608156068541795,3652.9787282250154,True
TCB3551680,0.018042022247626657,-283.4957330284801,False
TCB9587912,0.001786945341830097,-478.55665589803885,False
TCB2449641,0.00011927380701530903,-498.5687143158163,False
TCB2818349,0.000807486181092016,-490.3101658268958,False
TCB6883096,0.023899340355869738,-213.20791572956313,False
TCB9593668,0.002472193149994781,-470.33368220006264,False
TCB4443967,0.005899320738665462,-429.20815113601446,False
TCB5620752,0.00261026882613032,-468.6767740864362,False
TCB9781970,0.04985344226177935,98.2413071413522,True
TCB3886762,0.18114520068984444,1673.742408278133,True
TCB3221847,0.06462010278778418,275.4412334534102,True
TCB4312758,0.00012446444315965483,-498.50642668208417,False
TCB4611185,0.06210872846678092,245.304741601371,True
TCB6309583,0.00021867529048898642,-497.37589651413214,False
TCB9516492,0.057832979202408694,193.99575042890433,True
TCB9850225,0.000400076007784266,-495.19908790658883,False
TCB3143219,0.00025401651637125666,-496.9518018035449,False
TCB5475902,0.002143452534736806,-474.27856958315834,False
TCB4158215,0.031580626648898276,-121.03248021322071,False
TCB3758024,0.002572195690737338,-469.13365171115197,False
TCB1752925,0.0006661303085853731,-492.00643629697555,False
TCB7999026,0.0011843887957317934,-485.7873344512185,False
TCB3051218,0.0008305347569786509,-490.0335829162562,False
TCB2965135,0.0005027579162130004,-493.966905005444,False
TCB8474697,0.0004269587074342495,-494.876495510789,False
TCB6888736,0.00043103652732177423,-494.8275616721387,False
TCB3041102,0.0004949224915983718,-494.0609301008195,False
TCB4761879,0.07089662877491493,350.7595452989791,True
TCB2881121,0.05571871768962133,168.624612275456,True
TCB4166528,0.0005304864111420434,-493.63416306629546,False
TCB5172838,0.43318981231202963,4698.277747744356,True
TCB1899671,0.0003020837157977556,-496.37499541042695,False
TCB9376526,0.6604352385535135,7425.222862642162,True
TCB3663788,0.13921782850013203,1170.6139420015845,True
TCB6030530,0.0007874738283124524,-490.55031406025057,False
TCB1603594,0.07768579760731371,432.22957128776454,True
TCB3470154,0.0001779808452961711,-497.86422985644595,False
TCB5742008,0.002084692426763007,-474.9836908788439,False
TCB7263881,0.001976864637269759,-476.27762435276287,False
TCB1980398,0.005873103771535763,-429.52275474157085,False
TCB8880387,0.13760871365920216,1151.304563910426,True
TCB7446819,0.00015721118651640804,-498.1134657618031,False
TCB2389440,0.08094115268930878,471.29383227170536,True
TCB3864457,0.0018807718767329359,-477.43073747920477,False
TCB6185456,0.003652573827297035,-456.1691140724356,False
TCB8998130,0.23868176727648574,2364.181207317829,True
TCB4620056,0.2189189544479772,2127.0274533757265,True
TCB6345880,0.0007877148727113805,-490.5474215274634,False
TCB4184804,0.001927641199872404,-476.8683056015312,False
TCB1476728,0.001225579638537587,-485.29304433754896,False
TCB5457589,0.0006130097212709207,-492.64388334474893,False
TCB9841462,0.0011042826464820975,-486.74860824221486,False
TCB3348720,0.0009882143855932423,-488.1414273728811,False
TCB2608468,0.0013447375987055761,-483.86314881553307,False
TCB7395516,0.00166002026816275,-480.079756782047,False
TCB4732346,0.000657793200796362,-492.10648159044365,False
TCB2432392,0.15116963531149313,1314.0356237379176,True
TCB2757367,0.0011173196452228748,-486.5921642573255,False
TCB4728854,0.06935734753515455,332.2881704218546,True
TCB5200537,0.1651987606028359,1482.3851272340307,True
TCB2059842,0.4094452614787292,4413.3431377447505,True
TCB3468274,0.0003815018127021147,-495.4219782475746,False
TCB9685658,0.008884033794694447,-393.39159446366665,False
TCB2168837,0.05402108160602538,148.25297927230463,True
TCB8431304,0.7396243037467438,8375.491644960926,True
TCB9088908,0.011761330284797101,-358.8640365824348,False
TCB9264392,0.00012404169918694697,-498.51149960975664,False
TCB7258745,0.1218567749235968,962.2812990831615,True
TCB4826879,0.00023299518986432286,-497.20405772162815,False
TCB9381245,0.10382008584518837,745.8410301422605,True
TCB4025706,0.23547536760942703,2325.704411313124,True
TCB6126096,0.005125273837706516,-438.4967139475218,False
TCB1460744,0.009178034984407274,-389.8635801871127,False
TCB2689915,0.001392645057848231,-483.2882593058212,False
TCB8555599,7.739693720159452e-05,-499.0712367535809,False
TCB8186015,0.0009176288071138963,-488.98845431463326,False
TCB8889101,0.4611979129565831,5034.3749554789965,True
TCB2215223,0.006527437226675726,-421.6707532798913,False
TCB6497907,0.000590519552393915,-492.91376537127303,False
TCB6713498,0.05092282149028873,111.07385788346483,True
TCB6843703,0.3609711554662658,3831.65386559519,True
TCB8388151,0.00030922538638475226,-496.28929536338296,False
TCB5820787,0.0009157152055014357,-489.01141753398275,False
TCB1331567,5.196308254238274e-05,-499.3764430094914,False
TCB8820753,7.540542295719662e-05,-499.0951349245136,False
TCB2367456,0.0006107744722713582,-492.6707063327437,False
TCB7549832,0.11892311425202975,927.077371024357,True
TCB7129015,5.873635454009682e-05,-499.29516374551883,False
TCB1725886,0.0007207295022367834,-491.3512459731586,False
TCB6896006,0.49175922623447677,5401.110714813721,True
TCB9449839,0.1409004215319859,1190.8050583838308,True
TCB9318973,0.002136136904858381,-474.36635714169944,False
TCB1133223,0.00015232110022336224,-498.17214679731967,False
TCB5737641,0.0031626227327234946,-462.04852720731805,False
TCB6755966,0.0002880517695637344,-496.54337876523516,False
TCB9499344,0.0005725565783384755,-493.1293210599383,False
TCB9099180,0.0003487354654450022,-495.81517441465996,False
TCB7219100,0.08900738483970137,568.0886180764164,True
TCB4604273,0.0004700443053103891,-494.3594683362753,False
TCB4850508,0.00913176537349706,-390.4188155180353,False
TCB9057625,0.0007451310354475697,-491.05842757462915,False
TCB7282340,0.000992379397739332,-488.091447227128,False
TCB7533110,0.058726054319617936,204.71265183541527,True
TCB8929739,0.00017443371510679853,-497.90679541871845,False
TCB7034455,-0.49504091921547394,-6440.491030585687,False
TCB2749085,0.07462542207628184,395.50506491538204,True
TCB2579671,0.00016984393552410906,-497.9618727737107,False
TCB2975937,0.025190421676850552,-197.71493987779337,False
TCB4999021,0.0003131297632284163,-496.242442841259,False
TCB3541262,0.00031190405018250084,-496.25715139781,False
TCB9492491,0.0005225786895579855,-493.7290557253042,False
TCB6077567,0.0014542616015972283,-482.54886078083325,False
TCB1228648,0.00020765642671068062,-497.50812287947184,False
TCB2661070,0.0003489311266919831,-495.8128264796962,False
TCB8303734,0.0006546022956098501,-492.1447724526818,False
TCB8487529,0.212711199431945,2052.53439318334,True
TCB8729414,0.08202275746095349,484.27308953144177,True
TCB1182208,0.1136535804185714,863.8429650228568,True
TCB3556136,0.15784510809024652,1394.141297082958,True
TCB3006008,0.07845745323499662,441.48943881995945,True
TCB7251436,0.0033036325299720653,-460.3564096403352,False
TCB6338526,0.5669153054210487,6302.983665052585,True
TCB4334589,0.0005040026655145811,-493.951968013825,False
TCB7056710,0.0005257577691459066,-493.6909067702491,False
TCB1502971,0.0010119935946792482,-487.856076863849,False
TCB6915931,6.938567402624336e-05,-499.16737191168505,False
TCB9736008,0.00223336928017661,-473.1995686378807,False
TCB3678468,0.11610866109327149,893.3039331192579,True
TCB3586818,0.000388483299395059,-495.3382004072593,False
TCB5625896,0.3496971545326688,3696.3658543920255,True
TCB6507788,0.06341782201287531,261.0138641545037,True
TCB8728050,0.06908880428804633,329.0656514565559,True
TCB4794680,0.003614361184136474,-456.6276657903623,False
TCB1807694,0.2070947213901629,1985.1366566819547,True
TCB2041655,0.45934750929153584,5012.17011149843,True
TCB4218481,0.001835777847904033,-477.9706658251516,False
TCB4681648,0.0001587186879612533,-498.09537574446495,False
TCB7069029,0.0006646819569206757,-492.0238165169519,False
TCB5030823,0.00022260564788920516,-497.32873222532953,False
TCB7507308,0.12058402975795524,947.0083570954628,True
TCB1509440,0.00411390561303376,-450.6331326435949,False
TCB2447229,0.025721655600447573,-191.34013279462914,False
TCB9485818,0.013062313496782793,-343.2522380386065,False
TCB9511219,0.222506317566754,2170.075810801048,True
TCB2080289,0.0007940197607774663,-490.47176287067043,False
TCB4165946,0.00039431905608941845,-495.26817132692696,False
